x,y
0.0,0.0
0.0006000120002400048,0.0006000119642378453
0.0012000240004800095,0.0012000237124627495
0.0018000360007200144,0.0018000350286618495
0.002400048000960019,0.002400045696822437
0.0030000600012000237,0.003000055500932038
0.003600072001440029,0.0036000642249784894
0.0042000840016800335,0.004200071652950016
0.004800096001920038,0.004800077568835309
0.005400108002160043,0.005400081756623608
0.0060001200024000475,0.006000084000304768
0.006600132002640052,0.006600084083869348
0.007200144002880058,0.0072000817913086875
0.007800156003120062,0.0078000769066149745
0.008400168003360067,0.008400069213781334
0.009000180003600072,0.009000058496801903
0.009600192003840076,0.009600044539671906
0.010200204004080081,0.010200027126387734
0.010800216004320086,0.010800006040947021
0.01140022800456009,0.011399981067348726
0.012000240004800095,0.011999951989593204
0.0126002520050401,0.012599918591682292
0.013200264005280104,0.013199880657619378
0.013800276005520109,0.013799837971409486
0.014400288005760115,0.014399790317059352
0.01500030000600012,0.014999737478577494
0.015600312006240125,0.015599679239974303
0.016200324006480128,0.01619961538526211
0.016800336006720134,0.016799545698455275
0.017400348006960137,0.01739946996357025
0.018000360007200143,0.017999387964625663
0.018600372007440146,0.018599299485642404
0.019200384007680153,0.019199204310643696
0.01980039600792016,0.019799102223655166
0.020400408008160162,0.020398993008704933
0.021000420008400168,0.020998876449823685
0.02160043200864017,0.021598752331044746
0.022200444008880178,0.022198620436404172
0.02280045600912018,0.022798480549940808
0.023400468009360187,0.023398332455696388
0.02400048000960019,0.023998175937715586
0.024600492009840196,0.024598010780046125
0.0252005040100802,0.025197836766738823
0.025800516010320206,0.025797653681847704
0.02640052801056021,0.026397461309430034
0.027000540010800215,0.026997259433546448
0.027600552011040218,0.02759704783826098
0.028200564011280224,0.028196826307641185
0.02880057601152023,0.028796594625758176
0.029400588011760233,0.029396352576686727
0.03000060001200024,0.02999609994450535
0.030600612012240243,0.030595836513296358
0.03120062401248025,0.031195562067145962
0.031800636012720256,0.031795276390144324
0.032400648012960255,0.03239497926638566
0.03300066001320026,0.03299467047996832
0.03360067201344027,0.03359434981499482
0.034200684013680274,0.03419401705557198
0.034800696013920274,0.03479367198581095
0.03540070801416028,0.035393314389827346
0.036000720014400286,0.03599294405174126
0.03660073201464029,0.0365925607556774
0.03720074401488029,0.0371921642857651
0.0378007560151203,0.03779175442613849
0.038400768015360305,0.03839133096093647
0.03900078001560031,0.03899089367430287
0.03960079201584032,0.03959044235038648
0.04020080401608032,0.04018997677334114
0.040800816016320324,0.04078949672732586
0.04140082801656033,0.04138900199650481
0.042000840016800337,0.04198849236504747
0.042600852017040336,0.04258796761712867
0.04320086401728034,0.04318742753692871
0.04380087601752035,0.04378687190863338
0.044400888017760355,0.04438630051643409
0.045000900018000355,0.044985713144527914
0.04560091201824036,0.04558510957711767
0.04620092401848037,0.04618448959841204
0.046800936018720374,0.046783852992625566
0.04740094801896037,0.04738319954397881
0.04800096001920038,0.0479825290366984
0.048600972019440386,0.04858184125501708
0.04920098401968039,0.049181135983173835
0.0498009960199204,0.04978041300541394
0.0504010080201604,0.05037967210598903
0.051001020020400405,0.05097891306915723
0.05160103202064041,0.05157813567918315
0.05220104402088042,0.05217733972033804
0.05280105602112042,0.052776524976899816
0.05340106802136042,0.053375691233153166
0.05400108002160043,0.053974838273389614
0.054601092021840436,0.05457396588190761
0.055201104022080436,0.05517307384301258
0.05580111602232044,0.05577216194101706
0.05640112802256045,0.05637122996024069
0.057001140022800455,0.056970277685010375
0.05760115202304046,0.05756930489966031
0.05820116402328046,0.05816831138853208
0.05880117602352047,0.05876729693597474
0.05940118802376047,0.05936626132634486
0.06000120002400048,0.05996520434400664
0.06060121202424048,0.06056412577333197
0.061201224024480486,0.06116302539870054
0.06180123602472049,0.061761903004499845
0.0624012480249605,0.06236075837512534
0.0630012600252005,0.06295959129498047
0.06360127202544051,0.06355840154847678
0.06420128402568051,0.06415718892003394
0.06480129602592051,0.06475595319407988
0.06540130802616052,0.06535469415505088
0.06600132002640052,0.06595341158739153
0.06660133202664052,0.06655210527555497
0.06720134402688054,0.06715077500400286
0.06780135602712054,0.06774942055720547
0.06840136802736055,0.0683480417196418
0.06900138002760055,0.0689466382757996
