x,y
0.0,0.0
0.06012024048096192,0.06008403015870064
0.12024048096192384,0.1199509554008307
0.18036072144288576,0.17938445528690403
0.24048096192384769,0.2381697754970093
0.3006012024048096,0.29609450381435476
0.3607214428857715,0.35294933764596376
0.42084168336673344,0.4085288403071956
0.48096192384769537,0.4626321833373691
0.5410821643286573,0.5150638721642371
0.6012024048096192,0.5656344524952307
0.6613226452905812,0.6141611948830293
0.721442885771543,0.66046875499188
0.781563126252505,0.7043898071788878
0.8416833667334669,0.7457656491009247
0.9018036072144289,0.7844467751624975
0.9619238476953907,0.8202934167325028
1.0220440881763526,0.8531760471778762
1.0821643286573146,0.882975849889269
1.1422845691382766,0.9095851476076096
1.2024048096192383,0.9329077915002397
1.2625250501002003,0.952859508580758
1.3226452905811623,0.9693682062172161
1.3827655310621243,0.9823742326283739
1.442885771543086,0.9918305924267473
1.503006012024048,0.9977031164296156
1.56312625250501,0.9999705851244007
1.6232464929859718,0.9986248053422938
1.6833667334669338,0.9936706398630807
1.7434869739478958,0.9851259898441939
1.8036072144288577,0.9730217301374795
1.8637274549098195,0.9574015977274047
1.9238476953907815,0.9383220336938165
1.9839679358717435,0.9158519792702968
2.0440881763527052,0.8900726267350278
2.1042084168336674,0.8610771260342868
2.164328657314629,0.8289702481986446
2.224448897795591,0.7938680067680622
2.284569138276553,0.7558972385938142
2.344689378757515,0.7151951455319486
2.4048096192384767,0.6719087986843055
2.464929859719439,0.6261946069784511
2.5250501002004007,0.5782177520067356
2.5851703406813624,0.5281515911665976
2.6452905811623246,0.47617703125878724
2.7054108216432864,0.42248187480691707
2.7655310621242486,0.3672601414603165
2.8256513026052104,0.3107113669322103
2.885771543086172,0.25303988200639665
2.9458917835671343,0.19445407421763666
3.006012024048096,0.135165634873565
3.066132264529058,0.07538879413889213
3.12625250501002,0.01533954694581965
3.186372745490982,-0.04476512747227552
3.2464929859719436,-0.10470804960379021
3.306613226452906,-0.1642726244055165
3.3667334669338675,-0.2232436239373713
3.4268537074148293,-0.28140796505730165
3.4869739478957915,-0.33855547936626973
3.5470941883767533,-0.39447967262123707
3.6072144288577155,-0.44897847087212456
3.6673346693386772,-0.5018549506266788
3.727454909819639,-0.552918050404914
3.787575150300601,-0.6019832611120195
3.847695390781563,-0.6488732927351748
3.9078156312625247,-0.6934187149552649
3.967935871743487,-0.7354585693587291
4.028056112224449,-0.7748409510374107
4.0881763527054105,-0.8114235574748823
4.148296593186372,-0.8450742027359202
4.208416833667335,-0.8756712951011836
4.268537074148297,-0.9031042764212313
4.328657314629258,-0.9272740216023401
4.38877755511022,-0.9480931967806329
4.448897795591182,-0.9654865748903116
4.509018036072144,-0.9793913074857344
4.569138276553106,-0.9897571518351457
4.629258517034068,-0.9965466524654897
4.68937875751503,-0.9997352765023239
4.749498997995992,-0.9993115023157965
4.809619238476953,-0.9952768611523827
4.869739478957916,-0.9876459316019486
4.929859719438878,-0.9764462869201334
4.98997995991984,-0.9617183953963953
5.050100200400801,-0.9435154741277243
5.110220440881763,-0.9219032967263922
5.170340681362725,-0.8969599556565567
5.2304609218436875,-0.8687755800584842
5.290581162324649,-0.8374520100799925
5.350701402805611,-0.8031024288918657
5.410821643286573,-0.7658509537169064
5.4709418837675345,-0.725832187350377
5.531062124248497,-0.6831907317923477
5.591182364729459,-0.6380806657493732
5.651302605210421,-0.5906649878934608
5.7114228456913825,-0.541115027890045
5.771543086172344,-0.4896098273231241
5.831663326653306,-0.43633549275449995
5.891783567134269,-0.3814845232547455
5.95190380761523,-0.3252551148357744
6.012024048096192,-0.26785044429833255
6.072144288577154,-0.20947793508214058
6.132264529058116,-0.15034850777141895
6.192384769539078,-0.09067581796398959
6.25250501002004,-0.030675484257807268
6.312625250501002,0.029435690855533707
6.372745490981964,0.08944050437511161
6.432865731462925,0.14912213762217616
6.492985971943887,0.20826493968295418
6.55310621242485,0.2666552066319069
6.613226452905812,0.32408195371982385
6.673346693386773,0.38033767773657645
6.733466933867735,0.4352191067938274
6.793587174348697,0.4885279348184775
6.853707414829659,0.5400715381028593
6.913827655310621,0.5896636713225298
6.973947895791583,0.6371251405066972
7.034068136272545,0.6822844505296138
7.0941883767535066,0.7249784247833022
7.154308617234468,0.7650527947925297
7.214428857715431,0.8023627576415389
7.274549098196393,0.8367734991983506
7.3346693386773545,0.8681606812460534
7.394789579158316,0.8964108907608895
7.454909819639278,0.921422049713745
7.51503006012024,0.9431037839142826
7.575150300601202,0.961377749564953
7.635270541082164,0.976177916344928
7.695390781563126,0.9874508060010762
7.755511022044088,0.9951556855838627
7.8156312625250495,0.9992647146299466
7.875751503006012,0.9997630457596517
7.935871743486974,0.996648878325817
7.995991983967936,0.989933464920173
8.056112224448897,0.9796410707137363
